일자,채권평가사 평균수익률_수익률,채권평가사 평균수익률_대비,채권평가사 평균가격_가격,채권평가사 평균가격_대비
2024/11/22,3.184,-0.006,10272.0,2.0
2024/11/21,3.19,-0.031,10270.0,6.0
2024/11/20,3.221,-0.01,10264.0,3.0
2024/11/19,3.231,-0.02,10261.0,5.0
2024/11/18,3.251,-0.017,10256.0,5.0
2024/11/15,3.268,0.012,10251.0,-1.0
2024/11/14,3.256,-0.011,10252.0,3.0
2024/11/13,3.267,0.026,10249.0,-4.0
2024/11/12,3.241,0.002,10253.0,1.0
2024/11/11,3.239,0.011,10252.0,0.0
2024/11/08,3.228,-0.028,10252.0,6.0
2024/11/07,3.256,-0.028,10246.0,6.0
2024/11/06,3.284,0.033,10240.0,-5.0
2024/11/05,3.251,-0.013,10245.0,4.0
2024/11/04,3.264,0.002,10241.0,2.0
2024/11/01,3.262,0.003,10239.0,0.0
2024/10/31,3.259,-0.003,10239.0,2.0
2024/10/30,3.262,0.007,10237.0,-1.0
2024/10/29,3.255,0.007,10238.0,0.0
2024/10/28,3.248,0.043,10238.0,-5.0
2024/10/25,3.205,-0.001,10243.0,1.0
2024/10/24,3.206,-0.04,10242.0,8.0
2024/10/23,3.246,0.006,10234.0,0.0
2024/10/22,3.24,0.02,10234.0,-3.0
2024/10/21,3.22,-0.015,10237.0,6.0
2024/10/18,3.235,0.015,10231.0,-2.0
2024/10/17,3.22,0.016,10233.0,-2.0
2024/10/16,3.204,-0.019,10235.0,4.0
2024/10/15,3.223,-0.012,10231.0,3.0
2024/10/14,3.235,-0.012,10228.0,5.0
2024/10/11,3.247,-0.021,10223.0,5.0
2024/10/10,3.268,0.016,10218.0,-1.0
2024/10/08,3.252,-0.031,10219.0,7.0
2024/10/07,3.283,0.114,10212.0,-19.0
2024/10/04,3.169,0.033,10231.0,-4.0
2024/10/02,3.136,-0.017,10235.0,4.0
2024/09/30,3.153,-0.023,10231.0,8.0
2024/09/27,3.176,0.011,10223.0,-2.0
2024/09/26,3.165,-0.009,10225.0,3.0
2024/09/25,3.174,-0.036,10222.0,8.0
2024/09/24,3.21,-0.008,10214.0,2.0
2024/09/23,3.218,0.02,10212.0,-1.0
2024/09/20,3.198,-0.004,10213.0,2.0
2024/09/19,3.202,0.007,10211.0,4.0
2024/09/13,3.195,-0.045,10207.0,9.0
2024/09/12,3.24,0.039,10198.0,-6.0
2024/09/11,3.201,-0.037,10204.0,8.0
2024/09/10,3.238,-0.004,10196.0,1.0
2024/09/09,3.242,0.016,10195.0,-106.0
2024/09/06,3.226,-0.024,10301.0,5.0
2024/09/05,3.25,-0.015,10296.0,4.0
2024/09/04,3.265,-0.039,10292.0,9.0
2024/09/03,3.304,-0.008,10283.0,2.0
2024/09/02,3.312,0.033,10281.0,-4.0
2024/08/30,3.279,0.016,10285.0,-2.0
2024/08/29,3.263,0.02,10287.0,-3.0
2024/08/28,3.243,-0.012,10290.0,3.0
2024/08/27,3.255,0.041,10287.0,-7.0
2024/08/26,3.214,-0.025,10294.0,8.0
2024/08/23,3.239,0.014,10286.0,-2.0
2024/08/22,3.225,-0.027,10288.0,6.0
2024/08/21,3.252,-0.001,10282.0,1.0
2024/08/20,3.253,0.017,10281.0,-2.0
2024/08/19,3.236,0.005,10283.0,2.0
2024/08/16,3.231,0.034,10281.0,-6.0
2024/08/14,3.197,-0.017,10287.0,5.0
2024/08/13,3.214,-0.025,10282.0,6.0
2024/08/12,3.239,0.009,10276.0,1.0
2024/08/09,3.23,0.021,10275.0,-4.0
2024/08/08,3.209,-0.015,10279.0,4.0
2024/08/07,3.224,-0.007,10275.0,3.0
2024/08/06,3.231,0.111,10272.0,-22.0
2024/08/05,3.12,-0.11,10294.0,25.0
2024/08/02,3.23,-0.033,10269.0,8.0
2024/08/01,3.263,-0.023,10261.0,5.0
2024/07/31,3.286,0.001,10256.0,1.0
2024/07/30,3.285,0.021,10255.0,-3.0
2024/07/29,3.264,-0.037,10258.0,10.0
2024/07/26,3.301,0.003,10248.0,0.0
2024/07/25,3.298,-0.026,10248.0,7.0
2024/07/24,3.324,-0.05,10241.0,11.0
2024/07/23,3.374,0.013,10230.0,-2.0
2024/07/22,3.361,-0.006,10232.0,4.0
2024/07/19,3.367,0.011,10228.0,-1.0
2024/07/18,3.356,0.003,10229.0,0.0
2024/07/17,3.353,0.02,10229.0,-3.0
2024/07/16,3.333,-0.036,10232.0,8.0
2024/07/15,3.369,-0.021,10224.0,7.0
2024/07/12,3.39,-0.05,10217.0,12.0
2024/07/11,3.44,0.038,10205.0,-7.0
2024/07/10,3.402,0.003,10212.0,0.0
2024/07/09,3.399,-0.003,10212.0,2.0
2024/07/08,3.402,-0.008,10210.0,4.0
2024/07/05,3.41,-0.012,10206.0,4.0
2024/07/04,3.422,-0.043,10202.0,10.0
2024/07/03,3.465,-0.006,10192.0,2.0
2024/07/02,3.471,-0.052,10190.0,12.0
2024/07/01,3.523,0.015,10178.0,0.0
2024/06/28,3.508,-0.035,10178.0,8.0
2024/06/27,3.543,0.007,10170.0,0.0
2024/06/26,3.536,0.008,10170.0,-1.0
2024/06/25,3.528,0.004,10171.0,0.0
2024/06/24,3.524,0.023,10171.0,-2.0
2024/06/21,3.501,-0.025,10173.0,6.0
2024/06/20,3.526,0.034,10167.0,-6.0
2024/06/19,3.492,-0.041,10173.0,10.0
2024/06/18,3.533,0.005,10163.0,0.0
2024/06/17,3.528,-0.036,10163.0,10.0
2024/06/14,3.564,-0.033,10153.0,8.0
2024/06/13,3.597,-0.011,10145.0,4.0
2024/06/12,3.608,-0.031,10141.0,7.0
2024/06/11,3.639,-0.013,10134.0,4.0
2024/06/10,3.652,0.051,10130.0,-114.0
2024/06/07,3.601,-0.023,10244.0,7.0
2024/06/05,3.624,-0.031,10237.0,7.0
2024/06/04,3.655,-0.033,10230.0,9.0
2024/06/03,3.688,-0.019,10221.0,7.0
2024/05/31,3.707,0.005,10214.0,0.0
2024/05/30,3.702,0.017,10214.0,-3.0
2024/05/29,3.685,0.028,10217.0,-5.0
2024/05/28,3.657,-0.014,10222.0,4.0
2024/05/27,3.671,-0.009,10218.0,5.0
2024/05/24,3.68,0.015,10213.0,-2.0
2024/05/23,3.665,-0.015,10215.0,4.0
2024/05/22,3.68,0.004,10211.0,0.0
2024/05/21,3.676,0.004,10211.0,1.0
2024/05/20,3.672,0.032,10210.0,-4.0
2024/05/17,3.64,-0.003,10214.0,1.0
2024/05/16,3.643,-0.057,10213.0,15.0
2024/05/14,3.7,0.001,10198.0,1.0
2024/05/13,3.699,0.014,10197.0,0.0
2024/05/10,3.685,-0.022,10197.0,6.0
2024/05/09,3.707,0.011,10191.0,-2.0
2024/05/08,3.696,-0.007,10193.0,3.0
2024/05/07,3.703,-0.046,10190.0,14.0
2024/05/03,3.749,-0.005,10176.0,2.0
2024/05/02,3.754,-0.02,10174.0,7.0
2024/04/30,3.774,-0.01,10167.0,3.0
2024/04/29,3.784,0.017,10164.0,-1.0
2024/04/26,3.767,-0.03,10165.0,8.0
2024/04/25,3.797,0.015,10157.0,-2.0
2024/04/24,3.782,0.007,10159.0,-1.0
2024/04/23,3.775,-0.019,10160.0,6.0
2024/04/22,3.794,0.022,10154.0,-2.0
2024/04/19,3.772,0.042,10156.0,-9.0
2024/04/18,3.73,-0.031,10165.0,8.0
2024/04/17,3.761,-0.011,10157.0,4.0
2024/04/16,3.772,0.018,10153.0,-3.0
2024/04/15,3.754,0.031,10156.0,-4.0
2024/04/12,3.723,-0.065,10160.0,16.0
2024/04/11,3.788,0.074,10144.0,-15.0
2024/04/09,3.714,0.005,10159.0,0.0
2024/04/08,3.709,0.033,10159.0,-5.0
2024/04/05,3.676,-0.011,10164.0,4.0
2024/04/04,3.687,-0.001,10160.0,1.0
2024/04/03,3.688,-0.009,10159.0,3.0
2024/04/02,3.697,0.03,10156.0,-6.0
2024/04/01,3.667,-0.027,10162.0,9.0
2024/03/29,3.694,0.017,10153.0,-3.0
2024/03/28,3.677,0.005,10156.0,0.0
2024/03/27,3.672,-0.013,10156.0,4.0
2024/03/26,3.685,0.005,10152.0,0.0
2024/03/25,3.68,-0.002,10152.0,4.0
2024/03/22,3.682,-0.024,10148.0,6.0
2024/03/21,3.706,-0.065,10142.0,17.0
2024/03/20,3.771,-0.028,10125.0,7.0
2024/03/19,3.799,0.032,10118.0,-6.0
2024/03/18,3.767,0.031,10124.0,-5.0
2024/03/15,3.736,0.035,10129.0,-7.0
2024/03/14,3.701,0.015,10136.0,-2.0
2024/03/13,3.686,-0.012,10138.0,3.0
2024/03/12,3.698,0.002,10135.0,1.0
2024/03/11,3.696,0.015,10134.0,-1.0
2024/03/08,3.681,-0.039,10135.0,-96.0
2024/03/07,3.72,0.0,10231.0,2.0
2024/03/06,3.72,-0.028,10229.0,7.0
2024/03/05,3.748,-0.008,10222.0,3.0
2024/03/04,3.756,-0.024,10219.0,10.0
2024/02/29,3.78,0.012,10209.0,-2.0
2024/02/28,3.768,-0.002,10211.0,2.0
2024/02/27,3.77,0.023,10209.0,-4.0
2024/02/26,3.747,-0.04,10213.0,12.0
2024/02/23,3.787,0.03,10201.0,-6.0
2024/02/22,3.757,-0.056,10207.0,15.0
2024/02/21,3.813,-0.011,10192.0,4.0
2024/02/20,3.824,0.003,10188.0,0.0
2024/02/19,3.821,-0.016,10188.0,7.0
2024/02/16,3.837,-0.013,10181.0,4.0
2024/02/15,3.85,-0.008,10177.0,3.0
2024/02/14,3.858,0.059,10174.0,-13.0
2024/02/13,3.799,0.038,10187.0,-4.0
2024/02/08,3.761,0.013,10191.0,-2.0
2024/02/07,3.748,-0.01,10193.0,3.0
2024/02/06,3.758,-0.017,10190.0,6.0
2024/02/05,3.775,0.049,10184.0,-9.0
2024/02/02,3.726,-0.026,10193.0,7.0
2024/02/01,3.752,0.006,10186.0,-1.0
2024/01/31,3.746,-0.011,10187.0,4.0
2024/01/30,3.757,-0.035,10183.0,10.0
2024/01/29,3.792,0.037,10173.0,-6.0
2024/01/26,3.755,-0.043,10179.0,12.0
2024/01/25,3.798,0.009,10167.0,-1.0
2024/01/24,3.789,0.0,10168.0,1.0
2024/01/23,3.789,0.009,10167.0,-2.0
2024/01/22,3.78,-0.024,10169.0,10.0
2024/01/19,3.804,0.033,10159.0,-8.0
2024/01/18,3.771,0.01,10167.0,-1.0
2024/01/17,3.761,0.042,10168.0,-10.0
2024/01/16,3.719,0.041,10178.0,-9.0
2024/01/15,3.678,-0.011,10187.0,6.0
2024/01/12,3.689,-0.029,10181.0,8.0
2024/01/11,3.718,-0.047,10173.0,13.0
2024/01/10,3.765,0.011,10160.0,-1.0
2024/01/09,3.754,-0.043,10161.0,12.0
2024/01/08,3.797,0.004,10149.0,1.0
2024/01/05,3.793,0.049,10148.0,-11.0
2024/01/04,3.744,-0.05,10159.0,14.0
2024/01/03,3.794,0.042,10145.0,-10.0
2024/01/02,3.752,0.1,10155.0,-20.0
2023/12/28,3.652,-0.07,10175.0,19.0
2023/12/27,3.722,-0.007,10156.0,3.0
2023/12/26,3.729,-0.01,10153.0,6.0
2023/12/22,3.739,-0.008,10147.0,3.0
2023/12/21,3.747,0.007,10144.0,0.0
2023/12/20,3.74,-0.045,10144.0,12.0
2023/12/19,3.785,0.006,10132.0,0.0
2023/12/18,3.779,0.007,10132.0,1.0
2023/12/15,3.772,0.04,10131.0,-9.0
2023/12/14,3.732,-0.222,10140.0,59.0
2023/12/13,3.954,0.015,10081.0,-3.0
2023/12/12,3.939,-0.026,10084.0,8.0
2023/12/11,3.965,0.043,10076.0,-8.0
2023/12/08,3.922,-0.038,10084.0,-95.0
2023/12/07,3.96,0.042,10179.0,-10.0
2023/12/06,3.918,-0.017,10189.0,5.0
2023/12/05,3.935,-0.049,10184.0,14.0
2023/12/04,3.984,-0.058,10170.0,19.0
2023/12/01,4.042,-0.009,10151.0,3.0
2023/11/30,4.051,0.021,10148.0,-4.0
2023/11/29,4.03,-0.097,10152.0,26.0
2023/11/28,4.127,-0.047,10126.0,14.0
2023/11/27,4.174,0.001,10112.0,3.0
2023/11/24,4.173,0.025,10109.0,-6.0
2023/11/23,4.148,-0.025,10115.0,8.0
2023/11/22,4.173,0.014,10107.0,-2.0
2023/11/21,4.159,-0.023,10109.0,7.0
2023/11/20,4.182,-0.033,10102.0,12.0
2023/11/17,4.215,-0.027,10090.0,8.0
2023/11/16,4.242,-0.063,10082.0,18.0
2023/11/15,4.305,-0.119,10064.0,33.0
2023/11/14,4.424,-0.016,10031.0,5.0
2023/11/13,4.44,0.011,10026.0,1.0
2023/11/10,4.429,0.018,10025.0,-4.0
2023/11/09,4.411,-0.03,10029.0,9.0
2023/11/08,4.441,-0.004,10020.0,3.0
2023/11/07,4.445,0.004,10017.0,0.0
2023/11/06,4.441,-0.058,10017.0,19.0
2023/11/03,4.499,-0.031,9998.0,9.0
2023/11/02,4.53,-0.07,9989.0,20.0
2023/11/01,4.6,-0.012,9969.0,4.0
2023/10/31,4.612,0.0,9965.0,2.0
2023/10/30,4.612,0.009,9963.0,1.0
2023/10/27,4.603,-0.03,9962.0,9.0
2023/10/26,4.633,0.066,9953.0,-16.0
2023/10/25,4.567,0.052,9969.0,-13.0
2023/10/24,4.515,-0.051,9982.0,15.0
2023/10/23,4.566,0.033,9967.0,-5.0
2023/10/20,4.533,-0.035,9972.0,11.0
2023/10/19,4.568,0.034,9961.0,-8.0
2023/10/18,4.534,0.033,9969.0,-8.0
2023/10/17,4.501,0.021,9977.0,-4.0
2023/10/16,4.48,0.022,9981.0,-2.0
2023/10/13,4.458,0.028,9983.0,-7.0
2023/10/12,4.43,-0.015,9990.0,5.0
2023/10/11,4.445,-0.05,9985.0,15.0
2023/10/10,4.495,-0.012,9970.0,8.0
2023/10/06,4.507,-0.073,9962.0,21.0
2023/10/05,4.58,-0.049,9941.0,15.0
2023/10/04,4.629,0.267,9926.0,-64.0
2023/09/27,4.362,-0.02,9990.0,6.0
2023/09/26,4.382,0.019,9984.0,-4.0
2023/09/25,4.363,0.016,9988.0,-1.0
2023/09/22,4.347,-0.05,9989.0,15.0
2023/09/21,4.397,0.045,9974.0,-11.0
2023/09/20,4.352,-0.003,9985.0,2.0
2023/09/19,4.355,-0.008,9983.0,3.0
2023/09/18,4.363,0.047,9980.0,-9.0
2023/09/15,4.316,0.012,9989.0,-2.0
2023/09/14,4.304,-0.013,9991.0,5.0
2023/09/13,4.317,-0.011,9986.0,4.0
2023/09/12,4.328,0.003,9982.0,0.0
2023/09/11,4.325,,9982.0,
